UWI,pozo,longitud,latitud,campo,flujo_bpd,P_cabeza,unidad_presion,T_ambiente_C,T_cabeza_C;;;;;;
10052,JAZMIN AC-07,-74.58806914,6.10877978,JAZMIN,9.897,60.0,psig,25.28434129955889,43.888888888888886;;;;;;
10071,JAZMIN P-07,-74.5869997,6.10571205,JAZMIN,59.18033333333334,68.0,psig,25.28434129955889,42.22222222222222;;;;;;
10072,JAZMIN P-09,-74.58691617,6.10574604,JAZMIN,90.47600000000001,63.0,psig,25.28434129955889,45.55555555555556;;;;;;
10093,JAZMIN N-01,-74.58038025,6.10753014,JAZMIN,42.07633333333333,60.0,psig,25.28434129955889,46.111111111111114;;;;;;
10096,JAZMIN AC-05,-74.58806923,6.1088702,JAZMIN,89.73233333333333,60.0,psig,25.28434129955889,60.0;;;;;;
10097,JAZMIN AC-03,-74.58813086,6.10896056,JAZMIN,90.47833333333332,60.0,psig,25.28434129955889,90.0;;;;;;
10098,JAZMIN AC-02,-74.58816648,6.10901252,JAZMIN,57.047,60.0,psig,25.28434129955889,52.22222222222222;;;;;;
10099,JAZMIN AD-01,-74.58907101,5.65315222,JAZMIN,23.546,50.0,psig,23.09289104335677,43.888888888888886;;;;;;
10100,JAZMIN AD-02,-74.58946657,6.10522934,JAZMIN,41.53966666666667,50.0,psig,25.28434129955889,41.666666666666664;;;;;;
10102,JAZMIN AD-04,-74.5894326,6.10512651,JAZMIN,93.525,80.0,psig,25.28434129955889,48.888888888888886;;;;;;
10106,JAZMIN U-01,-74.5856925,6.10197429,JAZMIN,64.70266666666666,58.0,psig,25.28434129955889,89.44444444444444;;;;;;
10107,JAZMIN U-02,-74.58569254,6.1020195,JAZMIN,17.35166666666667,59.0,psig,25.28434129955889,72.22222222222223;;;;;;
10108,JAZMIN U-03,-74.58569258,6.10206471,JAZMIN,29.96033333333333,50.0,psig,25.28434129955889,68.33333333333333;;;;;;
10109,JAZMIN U-04,-74.58569263,6.10210992,JAZMIN,45.07833333333333,58.0,psig,25.28434129955889,46.666666666666664;;;;;;
10111,JAZMIN U-06,-74.58569271,6.10220035,JAZMIN,34.99433333333333,59.0,psig,25.28434129955889,51.111111111111114;;;;;;
10112,JAZMIN U-07,-74.58569279,6.10229077,JAZMIN,24.803,58.0,psig,25.28434129955889,45.55555555555556;;;;;;
10149,JAZMIN AC-01,-74.58819192,6.1090498,JAZMIN,70.21000000000001,60.0,psig,25.28434129955889,65.55555555555556;;;;;;
10150,JAZMIN AC-04,-74.58813195,6.10892213,JAZMIN,27.44833333333333,60.0,psig,25.28434129955889,52.77777777777778;;;;;;
10151,JAZMIN AC-06,-74.58804661,6.10883292,JAZMIN,24.018,40.0,psig,25.28434129955889,96.11111111111111;;;;;;
